index,cntry_name,cntry_iso,catalog_id,id_number,latitude,longitude,flr_volume,avg_temp,ellip,dtc_freq,clr_obs,flr_type,queue
5900,United States,USA,USA_UPS_2015_99.0501W_28.6042N_v0.2,2593,28.604185,-99.050142,0.002080188,1972.56,1.6015,12.8099,242,upstream,True
5901,Russian Federation,RUS,RUS_UPS_2018_105.7063E_57.9225N_v0.2,8174,57.922454,105.706327,0.002079507,1482.54,1.6015,6.06936,346,upstream,True
5902,United States,USA,USA_UPS_2017_101.3383W_31.1756N_v0.2,2403,31.175625,-101.338275,0.002077764,1940.41,1.62392,9.65517,290,upstream,True
5903,Russian Federation,RUS,RUS_UPS_2015_69.9707E_59.1171N_v0.2,7040,59.117145,69.970749,0.002076211,1817.4,1.6015,14.9466,281,upstream,True
5904,Mexico,MEX,MEX_UPS_2019_97.8112W_20.5924N_v0.2,3126,20.592367,-97.811172,0.002075016,1871.46,1.6015,7.89474,190,upstream,True
5905,United States,USA,USA_UPS_2015_103.4520W_31.5493N_v0.2,1689,31.549273,-103.45205,0.002073948,1877.09,1.6015,9.64286,280,upstream,True
5906,United States,USA,USA_UPS_2018_97.4643W_29.3816N_v0.2,2874,29.381579,-97.464301,0.002073681,1884.59,1.6015,12.0155,258,upstream,True
5907,Russian Federation,RUS,RUS_UPS_2015_54.8334E_66.9702N_v0.2,5291,66.97021,54.833381,0.002073314,1910.08,2.19332,12.1662,337,upstream,True
5908,United States,USA,USA_UPS_2018_104.1885W_32.6489N_v0.2,1091,32.64885,-104.188502,0.00207329,1881.63,1.6015,5.66667,300,upstream,True
5909,United States,USA,USA_UPS_2017_103.8078W_31.7295N_v0.2,1366,31.729465,-103.807786,0.00207229,1735.4,1.6015,10.3448,290,upstream,True
5910,United States,USA,USA_UPS_2019_98.0906W_35.9281N_v0.2,2728,35.92812,-98.090621,0.002071714,1916.61,1.6015,14.7287,258,upstream,True
5911,United States,USA,USA_UPS_2015_104.1177W_31.8971N_v0.2,1136,31.897097,-104.117679,0.002071547,1859.88,1.6015,9.0,300,upstream,True
5912,Russian Federation,RUS,RUS_UPS_2015_77.5796E_64.3753N_v0.2,7423,64.375272,77.579596,0.002069997,1882.0,1.6015,16.8459,279,upstream,True
5913,United States,USA,USA_UPS_2015_88.2673W_28.7554N_v0.2,3372,28.755412,-88.267266,0.002068729,1789.8,1.6015,4.41767,249,upstream,True
5914,Hungary,HUN,HUN_UPS_2016_20.6451E_46.9676N_v0.2,4446,46.967648,20.645066,0.002065069,1840.94,1.6015,16.1074,298,upstream,True
5915,China,CHN,CHN_DNS_2015_117.7247E_38.9272N_v0.2,8898,38.927227,117.724739,0.002063029,1500.77,1.6015,16.3717,226,refinery,True
5916,United States,USA,USA_UPS_2018_101.5113W_32.2776N_v0.2,2352,32.27763,-101.511337,0.002063005,1908.11,1.6015,6.77966,295,upstream,True
5917,Oman,OMN,OMN_UPS_2018_56.4630E_22.8473N_v0.2,6809,22.847315,56.463008,0.002062811,1766.96,1.6015,10.221,362,upstream,True
5918,Canada,CAN,CAN_UPS_2015_102.3218W_49.1038N_v0.2,961,49.103813,-102.321845,0.002062081,1844.35,1.6015,9.62099,343,upstream,True
5919,United States,USA,USA_UPS_2018_103.6414W_31.3136N_v0.2,1494,31.313639,-103.641445,0.002060504,1796.79,1.6015,5.73477,279,upstream,True
5920,United States,USA,USA_UPS_2015_101.8343W_30.8460N_v0.2,2207,30.845966,-101.834285,0.002058411,1929.9,1.6015,14.6429,280,upstream,True
5921,Canada,CAN,CAN_UPS_2015_111.0547W_57.4047N_v0.2,243,57.404695,-111.054677,0.002056947,1818.14,1.6015,7.12251,351,upstream,True
5922,United States,USA,USA_UPS_2019_104.7708W_39.8499N_v0.2,1042,39.849869,-104.770849,0.00205461,1341.92,1.6015,28.6585,328,upstream,True
5923,Indonesia,IDN,IDN_UPS_2015_117.4974E_0.9993S_v0.2,9414,-0.999343,117.497397,0.002053524,1737.0,1.6015,4.8951,143,upstream,True
5924,Uzbekistan,UZB,UZB_UPS_2015_64.7989E_39.2352N_v0.2,7867,39.235206,64.79894,0.002050187,1876.22,1.6015,19.9475,381,upstream,True
5925,United States,USA,USA_UPS_2015_104.1939W_31.7349N_v0.2,1095,31.734867,-104.193944,0.002048155,1952.0,1.6015,7.33333,300,upstream,True
5926,Saudi Arabia,SAU,SAU_UPS_2015_49.3450E_25.6496N_v0.2,6387,25.649583,49.344967,0.002047612,1835.3,1.6015,15.0685,365,upstream,True
5927,Ukraine,UKR,UKR_UPS_2015_37.0688E_49.5326N_v0.2,5434,49.53256,37.068774,0.002047539,1620.29,1.6015,13.0137,292,upstream,True
5928,United States,USA,USA_UPS_2015_103.7019W_32.1813N_v0.2,1430,32.181274,-103.701941,0.002045675,1775.06,1.6015,6.80272,294,upstream,True
5929,Denmark,DNK,DNK_UPS_2015_04.9141E_56.4824N_v0.2,4334,56.482432,4.914069,0.002039925,1765.33,1.6015,6.48148,216,upstream,True
5930,Sweden,SWE,SWE_DNS_2015_11.8307E_58.0831N_v0.2,4241,58.083118,11.830682,0.002039652,1836.57,1.6015,5.33808,281,refinery,True
5931,Russian Federation,RUS,RUS_UPG_2015_77.0520E_66.1857N_v0.2,7371,66.185692,77.051969,0.002039441,1756.66,1.6015,11.7166,367,gas,True
5932,Azerbaijan,AZE,AZE_UPS_2015_49.9128E_40.3700N_v0.2,5550,40.370038,49.912793,0.002038454,1677.25,1.6015,19.3651,315,upstream,True
5933,Germany,DEU,DEU_DNS_2015_12.8371E_48.1954N_v0.2,4381,48.195379,12.837077,0.002038026,1880.19,1.6015,7.05394,241,refinery,True
5934,United States,USA,USA_DNS_2015_94.9229W_29.8479N_v0.2,3015,29.847865,-94.922915,0.002037635,1656.97,1.6015,22.5681,257,refinery,True
5935,Netherlands,NLD,NLD_UPS_2015_04.6972E_54.8522N_v0.2,4325,54.852154,4.697236,0.002037151,1733.65,1.6015,6.639,241,upstream,True
5936,United States,USA,USA_UPS_2018_101.7897W_31.4533N_v0.2,2229,31.4533,-101.789715,0.002036884,1818.5,1.6015,7.14286,294,upstream,True
5937,United States,USA,USA_UPS_2019_103.5566W_31.1112N_v0.2,1591,31.111159,-103.556604,0.002036432,1931.4,1.6015,8.83392,283,upstream,True
5938,United States,USA,USA_UPS_2015_98.8039W_28.6934N_v0.2,2631,28.69343,-98.803876,0.002035264,1946.92,1.6015,10.2041,245,upstream,True
5939,United States,USA,USA_UPS_2015_101.0885W_31.2044N_v0.2,2438,31.204424,-101.088509,0.002034668,1907.91,1.6015,10.4895,286,upstream,True
5940,United States,USA,USA_UPS_2015_102.7965W_47.9336N_v0.2,739,47.933623,-102.796483,0.002033905,1857.54,1.6015,16.9329,313,upstream,True
5941,Russian Federation,RUS,RUS_UPS_2015_56.3400E_56.4821N_v0.2,5785,56.48207,56.339995,0.002032076,1966.07,1.42093,6.91057,246,upstream,True
5942,United States,USA,USA_DNS_2015_91.2019W_30.4755N_v0.2,3073,30.47553,-91.201862,0.002030937,1527.71,1.6015,22.9787,235,refinery,True
5943,United States,USA,USA_UPS_2019_100.4928W_32.3664N_v0.2,2456,32.366389,-100.49275,0.002030623,1879.29,1.54295,9.93377,302,upstream,True
5944,Libya,LBY,LBY_UPS_2015_21.1967E_29.3940N_v0.2,4760,29.393988,21.196656,0.002030241,1806.02,1.60687,8.0292,411,upstream,True
5945,United States,USA,USA_UPS_2017_104.2162W_31.7143N_v0.2,1079,31.714278,-104.216162,0.002025786,1842.67,1.6015,10.1307,306,upstream,True
5946,Russian Federation,RUS,RUS_UPS_2018_45.3443E_49.4364N_v0.2,5500,49.436382,45.344293,0.002022979,1797.63,1.58959,10.8359,323,upstream,True
5947,China,CHN,CHN_UPS_2019_125.2179E_46.1061N_v0.2,9490,46.10613,125.217891,0.002022918,1804.71,1.6015,3.82775,418,upstream,True
5948,United Kingdom,GBR,GBR_UPS_2015_00.2501W_58.4469N_v0.2,4093,58.446872,-0.250114,0.002021553,1784.5,1.6015,6.95652,230,upstream,True
5949,United States,USA,USA_UPS_2017_98.0329W_28.9186N_v0.2,2749,28.91856,-98.032927,0.002021544,1846.33,1.6015,8.66142,254,upstream,True
5950,Russian Federation,RUS,RUS_UPS_2017_75.6839E_67.9491N_v0.2,7251,67.949052,75.683852,0.002019695,1581.26,1.6015,6.31808,459,upstream,True
5951,Russian Federation,RUS,RUS_UPS_2016_80.4092E_66.6665N_v0.2,7563,66.666494,80.409227,0.002016469,1765.07,1.6015,12.5,312,upstream,True
5952,United States,USA,USA_UPS_2019_97.4720W_29.3338N_v0.2,2872,29.333756,-97.472026,0.002016346,1870.33,1.6015,12.4031,258,upstream,True
5953,Canada,CAN,CAN_UPS_2015_119.7786W_55.8385N_v0.2,84,55.838481,-119.778647,0.00201538,1791.63,1.6015,11.976,334,upstream,True
5954,United States,USA,USA_UPS_2019_99.8251W_28.5495N_v0.2,2472,28.549525,-99.825074,0.002013208,1888.25,1.6015,14.2292,253,upstream,True
5955,Mexico,MEX,MEX_UPS_2015_97.3193W_20.5923N_v0.2,3147,20.592273,-97.319312,0.002013082,1908.24,1.6015,10.7143,196,upstream,True
5956,United States,USA,USA_UPS_2015_103.5516W_48.1620N_v0.2,430,48.161994,-103.551607,0.002012034,2021.22,1.6015,10.2804,321,upstream,True
5957,Nigeria,NGA,_UPS_2015_07.1964E_4.4686N_v0.2,5032,4.468643,7.196422,0.002010061,1835.53,1.6015,13.2743,113,upstream,True
5958,United States,USA,USA_UPS_2017_103.7232W_31.8226N_v0.2,1405,31.822619,-103.723246,0.002006101,1894.81,1.6015,5.84192,291,upstream,True
5959,Russian Federation,RUS,RUS_UPS_2015_55.5384E_54.2174N_v0.2,5757,54.217421,55.538378,0.002005274,2003.47,1.6015,17.1875,256,upstream,True
5960,Pakistan,PAK,PAK_UPS_2019_68.7395E_26.1026N_v0.2,7924,26.102578,68.739485,0.002005115,1722.33,1.6015,3.56083,337,upstream,True
5961,United States,USA,USA_UPS_2017_84.4873W_42.5198N_v0.2,3274,42.519846,-84.487316,0.002000187,1929.8,1.6015,17.2269,238,upstream,True
5962,United States,USA,USA_UPS_2015_103.5194W_48.0431N_v0.2,440,48.043103,-103.519437,0.001996151,1959.8,1.6015,9.7561,328,upstream,True
5963,United States,USA,USA_UPS_2015_98.8278W_28.4964N_v0.2,2630,28.496406,-98.827785,0.001994137,1857.38,1.6015,10.8333,240,upstream,True
5964,United States,USA,USA_UPS_2015_97.4286W_29.3837N_v0.2,2884,29.383657,-97.428597,0.001993427,1962.26,1.6015,15.2941,255,upstream,True
5965,United States,USA,USA_UPS_2019_102.0182W_31.6915N_v0.2,2132,31.691545,-102.018185,0.001993283,1881.6,1.6015,10.2484,322,upstream,True
5966,United States,USA,USA_UPS_2015_99.4731W_28.4716N_v0.2,2519,28.471639,-99.473128,0.001992942,1965.71,1.6015,13.9442,251,upstream,True
5967,United States,USA,USA_UPS_2015_99.4095W_28.8443N_v0.2,2531,28.844283,-99.409549,0.001991211,1910.15,1.6015,15.9533,257,upstream,True
5968,Russian Federation,RUS,RUS_UPS_2019_97.4226E_60.9037N_v0.2,8162,60.903667,97.422624,0.001990207,1558.75,1.6015,10.119,336,upstream,True
5969,United States,USA,USA_UPS_2017_104.2085W_31.6707N_v0.2,1085,31.670737,-104.208498,0.001989931,1844.56,1.6015,4.01338,299,upstream,True
5970,France,FRA,FRA_DNS_2015_04.7620E_45.4433N_v0.2,4327,45.443284,4.761952,0.001989928,1775.12,1.6015,14.3312,314,refinery,True
5971,Saudi Arabia,SAU,SAU_UPS_2015_49.2761E_24.8702N_v0.2,6372,24.870189,49.276055,0.001989021,1678.88,1.6015,2.41935,372,upstream,True
5972,Russian Federation,RUS,RUS_UPS_2019_76.9931E_66.1750N_v0.2,7360,66.174991,76.99315,0.001987797,1820.25,1.6015,1.0929,366,upstream,True
5973,Russian Federation,RUS,RUS_UPG_2015_76.1734E_67.8182N_v0.2,7292,67.818195,76.173428,0.001987668,1768.21,1.6015,3.89016,437,gas,True
5974,United States,USA,USA_UPS_2019_110.5105W_40.2050N_v0.2,260,40.205046,-110.510481,0.001987653,1928.63,1.6015,6.89655,348,upstream,True
5975,United States,USA,USA_UPS_2015_98.9751W_28.2879N_v0.2,2607,28.287926,-98.97508,0.001986996,1872.24,1.6015,15.873,252,upstream,True
5976,Russian Federation,RUS,RUS_UPS_2015_96.1752E_60.4293N_v0.2,8130,60.42928,96.175155,0.00198367,1777.66,1.6015,10.2719,331,upstream,True
5977,United States,USA,USA_UPS_2017_103.1316W_31.9184N_v0.2,1845,31.91844,-103.131611,0.001981386,1847.0,1.6015,18.6851,289,upstream,True
5978,Czech Republic,CZE,CZE_UPS_2017_16.8500E_49.0309N_v0.2,4402,49.030949,16.849956,0.0019806,1859.53,1.6015,20.2703,296,upstream,True
5979,United States,USA,USA_UPS_2017_102.0379W_31.7082N_v0.2,2116,31.708182,-102.037857,0.001979431,1945.84,1.6015,11.3269,309,upstream,True
5980,United Kingdom,GBR,GBR_UPS_2015_00.2579W_58.4495N_v0.2,4092,58.449544,-0.257943,0.001976484,1795.69,1.6015,9.29204,226,upstream,True
5981,Russian Federation,RUS,RUS_UPS_2015_51.6150E_53.6006N_v0.2,5604,53.600565,51.614974,0.001976296,1907.0,1.6015,9.65517,290,upstream,True
5982,United States,USA,USA_UPS_2015_103.6246W_32.2543N_v0.2,1509,32.254253,-103.624626,0.00197605,1890.34,1.48102,9.375,288,upstream,True
5983,China,CHN,CHN_UPS_2015_125.2097E_46.4310N_v0.2,9489,46.430995,125.209679,0.001975087,1856.26,1.6015,9.48905,411,upstream,True
5984,Pakistan,PAK,PAK_UPS_2015_71.5464E_33.1008N_v0.2,7949,33.100836,71.546401,0.001972704,1845.76,1.6015,19.244,291,upstream,True
5985,Iraq,IRQ,IRQ_DNS_2015_43.2627E_35.7965N_v0.2,5995,35.796488,43.262694,0.001971342,1964.4,1.6015,10.5121,371,refinery,True
5986,Turkmenistan,TKM,TKM_UPS_2015_62.3760E_40.2120N_v0.2,7609,40.211965,62.376034,0.001970203,1755.63,1.6015,15.869,397,upstream,True
5987,Egypt,EGY,EGY_UPS_2018_26.1289E_30.6328N_v0.2,4800,30.632774,26.128949,0.001970132,1829.72,0.742381,5.6338,426,upstream,True
5988,United States,USA,USA_UPS_2015_104.0239W_32.2531N_v0.2,1191,32.253147,-104.023924,0.001970097,1891.8,1.6015,7.93103,290,upstream,True
5989,United States,USA,USA_UPS_2015_99.1901W_28.3903N_v0.2,2566,28.39033,-99.190051,0.001969918,1992.72,1.6015,9.23695,249,upstream,True
5990,Australia,AUS,AUS_DNS_2015_151.2130E_33.9465S_v0.2,9726,-33.946534,151.213015,0.001969187,1834.08,1.6015,2.9703,303,refinery,True
5991,Ukraine,UKR,UKR_UPS_2015_34.7408E_49.6125N_v0.2,5417,49.612543,34.740808,0.001968474,1849.12,1.6015,14.881,336,upstream,True
5992,United States,USA,USA_UPS_2015_103.5572W_32.2997N_v0.2,1586,32.299712,-103.557195,0.001968383,1807.58,1.6015,10.6667,300,upstream,True
5993,Saudi Arabia,SAU,SAU_UPS_2019_48.0582E_25.2208N_v0.2,6241,25.220751,48.058246,0.001967714,1636.86,1.6015,1.93906,361,upstream,True
5994,Indonesia,IDN,IDN_UPS_2015_104.0957E_2.6475S_v0.2,9281,-2.647522,104.095677,0.001967347,1787.2,1.6015,15.5039,129,upstream,True
5995,United States,USA,USA_UPS_2015_109.6674W_40.1194N_v0.2,277,40.119428,-109.667427,0.001966161,1983.83,1.6015,7.83699,319,upstream,True
5996,United States,USA,USA_UPS_2015_103.8610W_31.6918N_v0.2,1329,31.691833,-103.861047,0.001965709,1822.62,1.6015,12.8028,289,upstream,True
5997,Turkmenistan,TKM,TKM_UPS_2015_61.2874E_40.2562N_v0.2,7603,40.256202,61.287417,0.001963264,1724.78,1.21051,19.3384,393,upstream,True
5998,Argentina,ARG,ARG_UPS_2015_69.5997W_37.0916S_v0.2,3824,-37.091585,-69.599709,0.001960868,1815.68,1.6015,7.78098,347,upstream,True
5999,Angola,AGO,AGO_UPS_2015_11.8153E_5.6796S_v0.2,5189,-5.679578,11.815271,0.001960692,1955.9,1.6015,18.4211,114,upstream,True
6000,Russian Federation,RUS,RUS_UPS_2015_77.1453E_60.7812N_v0.2,7378,60.781192,77.145309,0.001959489,1754.0,1.6015,11.8774,261,upstream,True
6001,United States,USA,USA_UPS_2015_102.8540W_48.5883N_v0.2,703,48.588348,-102.85396,0.001958837,1886.19,1.6015,6.92771,332,upstream,True
6002,Spain,ESP,ESP_DNS_2015_04.0597W_38.6786N_v0.2,4134,38.678618,-4.059689,0.001958065,1805.17,1.6015,11.5979,388,refinery,True
6003,Iraq,IRQ,IRQ_UPS_2018_44.4146E_33.5853N_v0.2,6059,33.585332,44.414566,0.00195791,1771.2,1.6015,14.6893,354,upstream,True
6004,Libya,LBY,LBY_UPS_2015_21.8241E_28.4719N_v0.2,4775,28.471917,21.824121,0.001955288,1819.67,1.6015,11.1386,404,upstream,True
6005,China,CHN,CHN_UPS_2019_108.2765E_37.8264N_v0.2,8558,37.826429,108.276478,0.001953803,1739.62,1.6015,4.52962,287,upstream,True
6006,Argentina,ARG,ARG_UPS_2015_67.6373W_38.7539S_v0.2,3919,-38.753884,-67.637326,0.001953568,1706.22,1.6015,7.05128,312,upstream,True
6007,Russian Federation,RUS,RUS_UPS_2015_56.2444E_63.5827N_v0.2,5302,63.582695,56.244393,0.001952864,1931.15,1.35752,15.9574,282,upstream,True
6008,United States,USA,USA_UPS_2015_102.8751W_47.8621N_v0.2,691,47.862148,-102.875088,0.001949063,1962.48,1.6015,11.5789,285,upstream,True
6009,Argentina,ARG,ARG_UPS_2017_69.6812W_35.9149S_v0.2,3821,-35.914913,-69.681163,0.001948164,1615.29,1.71427,14.5946,370,upstream,True
6010,Libya,LBY,LBY_UPS_2015_21.2313E_29.0783N_v0.2,4763,29.078342,21.231273,0.001946019,1769.82,1.6015,11.138,413,upstream,True
6011,United States,USA,USA_UPS_2015_119.4557W_34.3722N_v0.2,1003,34.372179,-119.455722,0.001944208,1790.0,1.70278,11.6788,274,upstream,True
6012,United States,USA,USA_UPS_2015_108.3696W_36.7589N_v0.2,1033,36.758859,-108.369631,0.001943412,1876.55,1.6015,15.9159,333,upstream,True
6013,United States,USA,USA_UPS_2015_101.7131W_31.3551N_v0.2,2266,31.355108,-101.713148,0.001939444,1945.53,1.6015,5.20833,288,upstream,True
6014,United States,USA,USA_UPS_2019_101.6973W_32.3455N_v0.2,2274,32.345472,-101.697288,0.001938566,1843.92,1.6015,3.78788,264,upstream,True
6015,Argentina,ARG,ARG_DNS_2015_69.1437W_38.9360S_v0.2,3845,-38.936004,-69.143689,0.0019379,1851.2,1.6015,17.6119,335,refinery,True
6016,United States,USA,USA_UPS_2015_103.5678W_31.6949N_v0.2,1575,31.694855,-103.567776,0.001937756,1886.46,1.6015,8.41751,297,upstream,True
6017,Indonesia,IDN,IDN_UPS_2015_117.4201E_0.4439S_v0.2,9407,-0.443878,117.420109,0.001935698,1736.43,1.6015,9.72973,185,upstream,True
6018,United States,USA,USA_UPS_2015_103.9906W_31.7971N_v0.2,1230,31.797069,-103.990598,0.001934377,1952.89,1.6015,7.04225,284,upstream,True
6019,United States,USA,USA_UPS_2015_98.4755W_28.5422N_v0.2,2670,28.542222,-98.475453,0.00193269,1741.06,1.6015,8.66142,254,upstream,True
6020,Russian Federation,RUS,RUS_UPS_2015_52.0106E_54.8810N_v0.2,5629,54.881041,52.01058,0.001929417,1949.82,1.6015,12.4,250,upstream,True
6021,Iran,IRN,IRN_UPS_2018_49.9078E_30.6154N_v0.2,6471,30.615426,49.907792,0.001927858,1748.03,1.6015,7.67196,378,upstream,True
6022,China,CHN,CHN_DNG_2019_110.0670E_38.6302N_v0.2,8624,38.630181,110.066985,0.001927782,1806.94,1.6015,11.2392,347,gpp,True
6023,United States,USA,USA_UPS_2018_110.0074W_40.2012N_v0.2,273,40.201171,-110.007438,0.001925824,1857.79,1.6015,6.74847,326,upstream,True
6024,Venezuela,VEN,VEN_UPS_2015_64.0296W_9.2592N_v0.2,3543,9.259163,-64.029588,0.001924594,1861.05,1.6015,7.6555,209,upstream,True
6025,Taiwan,TWN,TWN_UPS_2015_114.9410E_20.2451N_v0.2,9172,20.24506,114.941003,0.001923006,1814.63,1.6015,14.8352,182,upstream,True
6026,United States,USA,USA_UPS_2019_110.0450W_40.2902N_v0.2,270,40.290215,-110.044968,0.001922836,1886.8,1.6015,10.3448,319,upstream,True
6027,Russian Federation,RUS,RUS_UPS_2015_96.2168E_60.4089N_v0.2,8133,60.40888,96.216816,0.001922034,1848.04,1.6015,13.4731,334,upstream,True
6028,United States,USA,USA_UPS_2018_96.5778W_30.7238N_v0.2,2957,30.723778,-96.577774,0.001921785,1903.59,1.73262,12.3596,267,upstream,True
6029,China,CHN,CHN_UPS_2019_82.6573E_40.3091N_v0.2,7681,40.309107,82.657273,0.001921668,1718.47,1.6015,10.2459,244,upstream,True
6030,United States,USA,USA_UPS_2015_104.0913W_32.6821N_v0.2,1148,32.682073,-104.091302,0.001921092,1906.62,1.6015,9.46372,317,upstream,True
6031,Australia,AUS,AUS_UPS_2015_149.6478E_30.6306S_v0.2,9714,-30.630605,149.647773,0.00192069,1908.34,1.96068,12.5326,383,upstream,True
6032,Canada,CAN,CAN_UPS_2015_121.2876W_56.5665N_v0.2,49,56.566523,-121.287581,0.001920379,1767.88,1.6015,12.1118,322,upstream,True
6033,United States,USA,USA_UPS_2015_99.0621W_28.5465N_v0.2,2590,28.546484,-99.062088,0.001919636,1922.67,1.6015,11.2971,239,upstream,True
6034,United States,USA,USA_DNS_2015_84.1334W_40.7129N_v0.2,3277,40.712869,-84.133435,0.001918864,1862.64,1.6015,19.5,200,refinery,True
6035,Canada,CAN,CAN_UPS_2016_118.3910W_54.7270N_v0.2,149,54.727043,-118.391019,0.001917599,1719.41,1.6015,10.9929,282,upstream,True
6036,United States,USA,USA_UPS_2015_103.8703W_31.6929N_v0.2,1321,31.69294,-103.870276,0.001915583,1850.38,1.6015,9.96564,291,upstream,True
6037,United States,USA,USA_UPS_2015_103.0387W_47.6459N_v0.2,598,47.645936,-103.038651,0.001914432,1940.98,1.6015,12.8931,318,upstream,True
6038,China,CHN,CHN_DNS_2015_120.4622E_32.0075N_v0.2,9551,32.007451,120.462197,0.001914086,1783.32,1.6015,10.5727,227,refinery,True
6039,Russian Federation,RUS,RUS_UPS_2015_74.3948E_62.4916N_v0.2,7193,62.491581,74.394782,0.001913343,1842.78,1.6015,6.31229,301,upstream,True
6040,United States,USA,USA_UPS_2015_102.6352W_31.9311N_v0.2,1979,31.931055,-102.635193,0.001912821,1848.89,1.6015,11.2903,310,upstream,True
6041,Canada,CAN,CAN_UPS_2015_119.6375W_55.0417N_v0.2,88,55.04172,-119.637495,0.001912436,1525.1,1.6015,25.1064,235,upstream,True
6042,United States,USA,USA_UPS_2015_103.9124W_32.8454N_v0.2,1289,32.845394,-103.912396,0.001910566,1858.65,1.6015,1.58228,316,upstream,True
6043,Canada,CAN,CAN_UPS_2015_118.5842W_54.4331N_v0.2,134,54.4331,-118.584157,0.001909967,1789.09,1.50519,15.9322,295,upstream,True
6044,Spain,ESP,ESP_DNS_2015_01.2235E_41.1952N_v0.2,4272,41.195187,1.223533,0.001909601,1887.33,1.6015,10.0,360,refinery,True
6045,Cameroon,CMR,CMR_UPS_2015_09.1255E_4.0165N_v0.2,5109,4.016524,9.125461,0.001907434,1790.14,1.6015,8.79121,91,upstream,True
6046,United States,USA,USA_UPS_2017_103.7006W_31.6674N_v0.2,1436,31.667443,-103.700632,0.001904323,1900.97,1.6015,3.81944,288,upstream,True
6047,Russian Federation,RUS,RUS_UPS_2015_74.7830E_62.4124N_v0.2,7207,62.412363,74.78296,0.0019039,1716.53,1.6015,6.80272,294,upstream,True
6048,Iran,IRN,IRN_UPS_2019_50.0431E_30.2709N_v0.2,6490,30.270893,50.043051,0.001903721,1606.69,1.6015,10.6218,386,upstream,True
6049,Nigeria,NGA,NGA_UPS_2019_06.8120E_5.0060N_v0.2,4951,5.006035,6.811981,0.001903395,1705.72,1.6015,12.0301,133,upstream,True
6050,United States,USA,USA_UPS_2015_99.1055W_28.7253N_v0.2,2582,28.725331,-99.10553,0.001900833,1909.07,1.6015,7.94979,239,upstream,True
6051,United States,USA,USA_UPS_2016_103.2642W_31.6626N_v0.2,1797,31.66265,-103.264191,0.001900445,1901.87,1.6015,12.6712,292,upstream,True
6052,United States,USA,USA_UPS_2015_99.0290W_28.3781N_v0.2,2598,28.378093,-99.028976,0.001900146,1890.5,1.6015,15.7025,242,upstream,True
6053,United States,USA,USA_UPS_2017_102.0249W_31.8117N_v0.2,2130,31.811726,-102.024927,0.001899888,1838.75,1.6015,13.7705,305,upstream,True
6054,Argentina,ARG,ARG_UPS_2018_69.3886W_36.9294S_v0.2,3833,-36.929398,-69.388575,0.001898807,1724.21,1.6015,21.8023,344,upstream,True
6055,China,CHN,CHN_UPS_2019_81.5025E_41.1128N_v0.2,7664,41.112838,81.50247,0.001898804,1650.18,1.6015,15.1899,316,upstream,True
6056,India,IND,IND_DNS_2015_74.8628E_13.0000N_v0.2,8075,13.000044,74.862754,0.001898209,1804.85,1.6015,10.4167,192,refinery,True
6057,Russian Federation,RUS,RUS_UPS_2019_83.2128E_67.5773N_v0.2,7586,67.57725,83.212817,0.001896207,1499.21,1.6015,9.00693,433,upstream,True
6058,Ukraine,UKR,UKR_DNS_2015_33.4728E_49.1604N_v0.2,5398,49.160399,33.472777,0.001894642,1731.78,1.6015,8.30861,337,refinery,True
6059,Canada,CAN,CAN_UPS_2015_118.7738W_54.6307N_v0.2,118,54.630729,-118.773775,0.001891892,1770.33,1.6015,4.90196,306,upstream,True
